Exposure,Power,DriverAge,Fuel_type,Density,Sex,Sinistre
1.0,33,48,0,911,1,0
1.0,40,53,0,911,0,0
0.7095890410958904,40,35,0,911,1,0
1.0,58,48,0,384,1,0
1.0,108,45,0,384,1,0
0.4191780821917808,87,49,0,384,1,0
1.0,64,33,1,384,0,0
1.0,60,31,1,384,0,0
0.7945205479452054,55,41,1,384,0,0
1.0,40,44,1,384,1,0
1.0,50,38,1,384,1,0
1.0,66,32,1,384,1,0
0.06301369863013699,65,27,0,384,1,0
1.0,110,34,0,384,1,1
1.0,59,37,0,384,1,0
1.0,75,50,0,384,1,1
1.0,75,33,0,384,1,0
1.0,75,53,0,384,1,0
1.0,93,36,0,384,1,0
1.0,63,41,1,384,1,1
1.0,85,51,1,384,1,0
1.0,141,31,0,384,1,0
1.0,105,59,1,384,0,0
1.0,100,25,0,384,1,1
1.0,89,26,0,384,1,0
1.0,40,53,0,384,0,0
1.0,44,47,0,384,0,1
1.0,45,57,0,384,1,0
1.0,51,51,0,384,1,0
1.0,94,51,0,384,1,0
1.0,67,45,0,384,1,0
1.0,38,35,0,384,1,0
1.0,67,45,0,384,0,0
1.0,40,44,0,384,0,0
0.16164383561643836,33,39,0,384,0,0
0.38904109589041097,43,25,1,384,0,0
1.0,43,43,0,384,0,0
1.0,43,38,1,384,1,0
1.0,65,28,0,384,1,0
0.09315068493150686,43,47,1,384,0,0
1.0,48,58,0,384,1,0
1.0,49,44,1,384,1,0
1.0,80,40,1,384,1,0
1.0,99,29,0,384,1,0
1.0,64,32,0,384,1,0
1.0,42,67,1,384,1,0
1.0,42,57,1,384,0,0
1.0,64,43,0,384,0,0
1.0,65,48,0,384,1,0
1.0,63,31,0,384,1,0
1.0,55,46,1,384,1,0
0.8191780821917808,93,49,1,384,1,0
1.0,77,62,0,384,1,0
1.0,55,53,1,384,1,0
1.0,40,54,0,384,1,0
1.0,53,35,1,384,0,1
1.0,73,44,1,384,1,0
1.0,55,42,1,384,1,0
1.0,69,58,1,384,1,0
1.0,69,41,1,384,1,0
1.0,55,72,1,384,1,0
1.0,66,42,0,384,1,1
1.0,40,45,0,384,1,0
1.0,55,51,0,384,1,1
0.6657534246575343,92,44,0,384,1,1
1.0,40,49,1,384,1,0
1.0,60,55,0,384,1,1
1.0,60,48,0,384,1,0
0.8082191780821918,40,53,1,384,0,1
1.0,59,36,0,384,1,0
1.0,60,36,0,384,0,0
1.0,44,22,0,384,0,0
1.0,44,72,0,384,1,0
0.6301369863013698,37,36,0,384,0,0
1.0,37,34,0,384,1,0
1.0,44,76,0,384,1,0
0.37534246575342467,85,36,0,384,0,0
1.0,44,71,0,384,1,0
1.0,43,50,1,384,1,0
1.0,55,36,0,384,0,0
1.0,60,42,1,384,1,0
1.0,52,27,0,384,1,0
1.0,42,50,1,384,1,0
1.0,60,27,1,384,1,0
0.9561643835616438,55,50,0,384,1,0
1.0,33,28,0,384,0,0
1.0,33,63,0,384,1,0
1.0,33,27,0,384,1,0
1.0,44,55,0,384,1,0
1.0,50,53,1,384,0,0
1.0,55,57,0,384,1,0
1.0,55,48,0,384,1,1
1.0,42,58,1,384,1,1
1.0,40,51,1,384,1,0
1.0,44,30,0,384,0,0
0.4301369863013699,42,37,1,384,1,0
1.0,60,53,1,384,0,0
0.947945205479452,29,48,0,384,1,0
1.0,42,27,1,384,1,0
1.0,50,48,1,384,1,0
1.0,39,24,0,384,1,0
1.0,74,53,1,384,1,0
1.0,54,24,1,384,1,0
0.3178082191780822,66,53,1,384,1,0
1.0,85,40,0,384,1,0
1.0,33,76,0,384,1,0
1.0,47,65,0,384,0,0
1.0,51,59,1,384,1,0
1.0,51,57,1,384,1,0
1.0,76,57,0,384,1,1
0.5397260273972603,65,41,1,384,1,0
1.0,43,35,0,384,0,0
1.0,40,34,0,384,1,0
1.0,34,49,0,384,0,0
1.0,30,57,0,384,0,0
0.4136986301369863,43,24,0,384,0,0
1.0,34,42,0,384,1,0
1.0,34,49,0,384,1,0
1.0,40,38,1,384,0,1
1.0,43,66,0,384,1,0
0.7890410958904109,68,34,0,384,0,1
1.0,91,40,0,384,1,0
1.0,51,65,1,384,1,0
1.0,49,46,1,384,1,0
1.0,30,38,0,384,1,0
0.7671232876712328,34,24,0,384,0,0
1.0,55,45,1,384,1,0
1.0,55,42,1,384,1,0
1.0,31,39,0,384,1,0
1.0,85,39,0,384,1,0
1.0,50,59,0,384,1,0
1.0,66,36,0,384,1,0
1.0,100,28,0,384,1,0
1.0,70,54,0,384,1,0
0.5041095890410959,70,62,0,384,1,0
1.0,63,42,0,384,1,0
1.0,65,50,0,384,1,0
1.0,53,34,1,384,1,0
1.0,55,72,0,384,1,0
0.673972602739726,34,29,0,384,0,0
1.0,50,67,0,384,1,1
0.9972602739726028,47,53,1,384,0,0
1.0,55,54,0,384,1,1
1.0,33,45,0,384,1,0
1.0,35,84,0,384,1,0
1.0,66,25,0,384,0,0
1.0,66,49,0,384,1,0
1.0,47,48,1,384,0,0
1.0,55,43,1,384,1,0
1.0,55,51,1,384,1,0
1.0,44,47,1,384,0,0
1.0,81,57,1,384,1,0
1.0,50,45,1,384,1,0
0.16712328767123288,66,41,1,384,1,0
1.0,66,73,0,384,1,0
1.0,50,44,1,384,1,0
1.0,55,64,1,384,0,0
1.0,50,43,1,384,1,0
0.9808219178082191,33,34,0,384,1,0
0.6575342465753424,33,41,1,384,1,0
1.0,40,48,0,384,1,0
1.0,47,25,1,384,0,0
1.0,66,35,1,799,1,0
1.0,58,30,0,799,0,0
1.0,110,70,0,799,1,0
1.0,147,65,0,799,0,0
0.7479452054794521,60,43,1,799,1,0
1.0,66,68,1,799,1,1
1.0,66,63,0,799,1,0
1.0,50,67,1,799,1,0
1.0,96,51,0,799,1,0
1.0,64,53,0,799,1,0
1.0,66,42,0,799,1,0
1.0,63,49,1,799,1,0
0.7698630136986301,66,30,1,799,1,0
1.0,66,32,0,799,1,0
1.0,110,44,0,799,0,0
1.0,66,68,1,799,1,0
1.0,52,42,0,799,1,0
1.0,65,26,0,799,1,0
1.0,74,23,0,799,1,1
1.0,68,47,1,799,1,1
0.8767123287671232,68,55,1,799,1,0
1.0,48,35,1,799,1,0
1.0,59,42,0,799,0,0
1.0,42,57,1,799,1,0
0.4958904109589041,33,29,0,799,0,0
1.0,37,58,0,799,1,0
1.0,66,48,1,799,1,0
1.0,36,29,0,799,0,1
0.4136986301369863,36,36,0,799,0,1
1.0,40,42,1,799,0,0
1.0,43,30,0,799,0,0
1.0,85,70,0,799,1,0
1.0,68,39,1,799,1,0
1.0,75,51,0,799,1,0
0.7506849315068493,65,64,0,799,1,0
0.7150684931506849,40,37,0,799,0,0
1.0,44,71,1,799,1,1
1.0,54,59,0,799,1,0
1.0,40,33,0,799,1,0
1.0,66,53,1,799,1,0
1.0,85,34,0,799,1,0
1.0,66,32,1,799,1,0
1.0,66,58,0,799,1,0
1.0,55,41,1,799,1,0
1.0,55,53,0,799,1,0
1.0,75,56,0,799,1,0
0.6438356164383562,65,29,1,799,1,0
0.4136986301369863,96,29,0,799,1,0
1.0,90,46,0,799,1,0
1.0,63,57,0,799,1,1
1.0,50,39,0,799,1,0
1.0,42,60,1,799,1,0
1.0,55,29,0,799,1,0
1.0,65,30,0,799,1,0
1.0,59,37,0,799,1,0
1.0,55,51,1,799,1,0
1.0,90,75,0,799,1,0
1.0,70,53,1,799,1,0
1.0,55,31,1,799,1,0
1.0,55,45,1,799,1,0
1.0,100,62,0,799,0,0
1.0,85,44,0,799,1,0
1.0,55,46,0,799,1,0
1.0,55,29,1,799,1,0
1.0,64,31,0,799,0,0
1.0,37,62,0,799,0,0
1.0,55,55,1,799,1,1
1.0,66,36,1,799,1,0
0.8767123287671232,66,46,0,799,1,0
1.0,66,76,0,799,0,0
1.0,60,59,0,799,1,0
1.0,60,48,1,799,0,0
1.0,74,74,0,799,1,1
1.0,38,48,0,799,0,1
1.0,38,26,0,799,1,1
1.0,33,36,0,799,1,1
1.0,40,53,1,799,1,0
1.0,39,48,0,799,1,0
1.0,55,39,0,799,1,0
1.0,60,32,0,799,0,0
1.0,60,32,0,799,1,0
1.0,66,49,0,799,1,0
0.4246575342465753,62,46,0,799,0,0
1.0,49,28,0,799,0,0
1.0,34,40,0,799,0,1
1.0,34,38,0,799,1,0
1.0,34,38,0,799,0,0
1.0,43,43,0,799,1,0
1.0,40,79,0,799,1,0
0.8410958904109589,77,57,0,799,1,0
1.0,84,73,0,799,1,0
1.0,47,32,1,799,1,0
1.0,47,31,1,799,0,1
1.0,43,77,0,799,1,1
1.0,49,36,0,799,0,0
1.0,49,36,0,799,1,0
1.0,47,30,1,799,1,0
0.4958904109589041,65,32,1,799,1,0
1.0,76,67,0,799,1,0
1.0,46,65,0,799,1,0
1.0,55,40,0,799,1,0
1.0,50,37,0,799,1,0
1.0,54,42,0,799,0,0
1.0,78,35,0,799,1,0
1.0,70,57,0,799,1,0
1.0,55,63,0,799,1,0
1.0,78,56,0,799,1,0
1.0,54,52,1,799,1,0
0.2465753424657534,55,58,0,799,1,0
1.0,55,44,0,799,1,0
0.5972602739726027,51,52,0,799,1,0
1.0,50,35,1,799,1,0
1.0,40,23,0,799,0,0
1.0,41,46,0,799,1,0
0.9315068493150684,46,51,0,799,1,0
1.0,37,56,0,799,1,0
0.2054794520547945,58,52,1,799,1,0
1.0,86,49,0,799,1,0
1.0,40,38,1,799,1,0
1.0,40,38,1,799,1,0
1.0,66,33,0,799,1,1
0.33972602739726027,47,39,1,799,0,0
0.27123287671232876,40,29,0,799,1,0
1.0,55,32,0,799,1,0
1.0,55,29,1,799,0,0
0.947945205479452,40,59,1,799,1,0
0.25753424657534246,39,29,1,799,1,0
1.0,55,64,0,799,1,0
1.0,40,56,1,799,1,0
1.0,47,34,1,799,1,0
1.0,55,38,1,799,1,0
1.0,40,41,1,799,0,0
1.0,40,31,1,799,1,1
0.8273972602739726,50,31,1,799,0,1
1.0,33,50,0,799,1,0
1.0,33,40,0,799,1,0
1.0,93,53,0,538,1,0
1.0,79,53,0,538,1,0
1.0,118,49,0,538,1,0
0.42191780821917807,64,42,1,538,1,0
1.0,110,66,0,538,1,0
1.0,60,39,1,538,1,0
1.0,158,42,0,538,0,0
1.0,92,36,0,538,1,0
1.0,110,53,0,538,1,0
1.0,75,35,0,538,1,0
1.0,83,47,0,538,0,1
1.0,103,25,0,538,0,0
1.0,93,59,0,538,1,0
0.33424657534246577,85,30,1,538,1,0
0.7452054794520548,93,45,0,538,1,0
1.0,94,35,0,538,0,0
1.0,33,34,0,538,0,0
1.0,40,58,0,538,1,0
1.0,67,66,1,538,1,0
0.958904109589041,48,40,1,538,1,1
1.0,60,57,1,538,0,0
1.0,60,76,1,538,1,0
1.0,43,77,0,538,1,0
0.1095890410958904,39,43,1,538,0,0
1.0,51,64,0,538,1,0
1.0,39,25,1,538,1,0
1.0,95,30,0,538,0,0
0.4191780821917808,66,51,1,538,1,0
1.0,66,53,0,538,1,1
1.0,72,67,0,538,1,0
1.0,55,45,1,538,1,0
1.0,62,33,0,538,1,0
1.0,33,28,0,538,0,0
1.0,54,45,0,538,1,0
1.0,94,41,0,538,0,1
1.0,65,23,0,538,1,0
1.0,50,64,0,538,1,0
1.0,81,66,0,538,1,0
1.0,83,66,1,538,1,0
0.6821917808219178,55,71,1,538,1,0
1.0,90,63,1,538,1,0
1.0,70,64,1,538,0,0
1.0,66,21,1,538,1,0
1.0,53,50,1,538,1,0
1.0,90,46,0,538,0,0
0.8821917808219178,55,43,0,538,1,0
0.8602739726027397,85,57,0,538,1,0
0.4794520547945205,120,35,0,538,1,0
1.0,66,56,0,538,1,0
1.0,55,33,0,538,0,0
1.0,55,34,1,538,1,0
1.0,64,65,0,538,1,0
1.0,49,52,1,538,0,0
1.0,55,36,0,538,1,0
1.0,66,72,0,538,0,0
1.0,60,66,0,538,1,0
1.0,33,42,0,538,0,0
1.0,33,39,0,538,1,0
1.0,33,49,0,538,0,1
1.0,38,47,0,538,1,1
1.0,60,43,1,538,0,0
1.0,40,48,1,538,1,0
0.37534246575342467,44,35,1,538,0,0
1.0,44,34,0,538,0,0
1.0,44,29,0,538,1,1
1.0,66,42,0,538,1,0
0.5780821917808219,54,38,1,538,1,0
1.0,44,32,0,538,0,0
1.0,44,42,0,538,1,0
0.7013698630136986,51,58,0,538,1,0
1.0,51,43,1,538,1,0
1.0,65,43,1,538,1,0
1.0,43,38,0,538,1,0
1.0,40,44,0,538,1,0
1.0,34,65,0,538,1,0
1.0,33,56,0,538,0,0
1.0,43,43,0,538,0,0
1.0,53,43,1,538,0,0
1.0,66,61,0,538,1,0
1.0,43,36,0,538,0,0
1.0,47,30,1,538,0,0
1.0,46,44,1,538,1,0
1.0,101,47,0,538,1,0
1.0,29,38,0,538,1,0
1.0,54,32,0,538,1,0
1.0,29,55,0,538,1,0
1.0,63,41,0,538,1,0
1.0,54,45,1,538,1,0
1.0,65,72,0,538,1,0
1.0,61,29,1,538,0,0
0.5205479452054794,54,35,1,538,1,0
1.0,54,59,1,538,1,0
1.0,47,68,1,538,1,0
0.2602739726027397,47,37,1,538,0,0
1.0,47,51,0,538,1,0
1.0,70,32,0,538,0,0
1.0,55,59,0,538,1,0
1.0,49,28,1,538,1,0
1.0,40,36,0,538,1,0
0.736986301369863,40,37,0,538,0,0
1.0,60,49,1,538,1,0
1.0,51,38,1,538,1,0
1.0,39,34,1,538,1,0
0.4191780821917808,55,34,1,538,1,0
0.10410958904109589,47,37,1,538,1,0
1.0,40,66,0,538,1,0
1.0,40,52,0,538,1,0
1.0,55,39,0,538,1,0
1.0,66,36,1,538,1,0
1.0,100,52,0,492,1,0
1.0,50,48,1,492,1,1
1.0,66,69,0,492,1,0
1.0,66,68,0,492,0,0
1.0,82,48,0,492,0,1
1.0,40,61,1,492,1,0
1.0,57,66,0,492,1,0
1.0,57,33,0,492,1,0
0.13424657534246576,96,52,0,492,1,0
0.7753424657534247,96,27,0,492,0,0
1.0,83,53,0,492,1,0
1.0,66,36,1,492,1,0
1.0,105,47,1,492,1,1
1.0,55,45,0,492,1,0
1.0,90,32,0,492,0,0
1.0,73,48,0,492,0,0
1.0,66,47,0,492,1,0
1.0,110,55,0,492,1,1
1.0,83,52,0,492,1,0
1.0,141,25,0,492,1,0
1.0,73,45,0,492,1,1
1.0,73,45,0,492,1,0
1.0,141,78,0,492,1,0
1.0,85,54,0,492,1,0
1.0,141,55,0,492,1,0
1.0,100,49,0,492,1,0
0.08493150684931507,85,35,1,492,1,0
1.0,110,61,0,492,1,0
1.0,77,52,0,492,1,0
1.0,66,33,0,492,0,1
0.7506849315068493,85,25,1,492,0,0
1.0,141,47,0,492,1,0
1.0,85,50,1,492,1,0
1.0,37,50,0,492,0,0
1.0,40,38,0,492,0,0
0.6986301369863014,40,53,0,492,1,0
1.0,33,52,0,492,1,0
1.0,55,39,0,492,1,0
1.0,40,34,0,492,0,0
1.0,48,43,1,492,0,0
1.0,51,66,1,492,1,0
1.0,68,50,0,492,1,0
1.0,45,76,0,492,1,0
1.0,51,39,1,492,1,0
1.0,74,72,0,492,1,0
1.0,60,53,1,492,1,0
1.0,48,31,1,492,1,0
1.0,51,47,1,492,1,0
0.6657534246575343,53,40,0,492,1,0
1.0,84,34,0,492,1,0
1.0,65,35,0,492,1,0
1.0,48,74,0,492,0,0
0.8931506849315068,63,41,0,492,1,0
1.0,48,31,1,492,1,0
1.0,33,35,0,492,1,0
0.6712328767123288,66,36,1,492,1,0
1.0,43,71,0,492,1,0
1.0,37,72,0,492,0,0
1.0,37,42,0,492,1,1
1.0,32,34,0,492,1,0
1.0,32,63,0,492,1,0
1.0,33,35,0,492,0,0
1.0,55,43,0,492,0,0
0.673972602739726,36,41,0,492,1,0
1.0,43,39,1,492,1,0
1.0,54,37,0,492,0,0
1.0,53,56,0,492,0,0
1.0,43,38,1,492,1,0
1.0,43,32,1,492,1,0
1.0,45,31,0,492,1,0
0.6986301369863014,54,27,0,492,1,0
1.0,57,47,0,492,1,1
1.0,39,21,1,492,0,0
0.5863013698630137,95,41,0,492,1,0
1.0,48,37,1,492,1,0
1.0,55,57,0,492,1,0
1.0,65,32,0,492,1,0
1.0,48,48,1,492,1,0
1.0,65,46,0,492,1,0
1.0,48,61,1,492,1,0
1.0,54,52,0,492,1,0
0.15342465753424658,49,28,1,492,1,0
1.0,33,41,0,492,0,0
1.0,66,58,0,492,1,0
1.0,118,25,0,492,1,0
1.0,55,69,0,492,1,0
1.0,66,75,0,492,0,0
1.0,85,36,0,492,1,0
1.0,66,36,1,492,1,0
1.0,55,69,0,492,1,1
1.0,49,71,0,492,1,0
1.0,49,65,0,492,1,0
1.0,75,43,0,492,1,0
1.0,75,39,0,492,1,0
1.0,100,79,0,492,1,0
1.0,70,75,1,492,1,0
0.40821917808219177,70,39,1,492,1,0
1.0,53,53,1,492,1,0
1.0,53,48,1,492,0,0
1.0,90,63,0,492,1,0
0.4958904109589041,136,55,0,492,1,0
1.0,44,52,0,492,1,0
1.0,90,64,0,492,1,0
1.0,53,61,1,492,1,0
1.0,66,60,0,492,1,0
1.0,55,65,1,492,1,0
1.0,62,42,0,492,1,0
1.0,69,62,1,492,1,0
0.9561643835616438,55,55,1,492,1,0
1.0,55,56,1,492,1,1
0.821917808219178,53,57,1,492,1,0
1.0,44,51,1,492,1,0
1.0,110,51,0,492,1,0
1.0,55,35,1,492,1,1
0.8684931506849315,132,44,0,492,1,1
0.01643835616438356,48,31,0,492,1,0
1.0,66,35,0,492,1,0
1.0,55,60,1,492,1,0
1.0,40,47,0,492,0,0
1.0,66,52,1,492,1,0
1.0,70,40,0,492,1,0
1.0,62,42,0,492,1,0
1.0,40,67,0,492,1,0
1.0,44,65,0,492,1,0
1.0,44,71,0,492,1,0
1.0,37,64,0,492,1,0
1.0,64,77,0,492,1,0
1.0,38,83,0,492,1,0
1.0,55,66,0,492,1,0
1.0,62,61,0,492,1,0
1.0,50,37,0,492,1,0
1.0,59,41,0,492,1,0
1.0,64,36,0,492,1,0
1.0,46,51,0,492,1,0
1.0,59,40,0,492,0,0
1.0,70,59,0,492,1,0
1.0,75,61,0,492,1,0
1.0,94,46,0,492,1,0
1.0,66,63,0,492,1,0
1.0,40,70,0,492,1,0
1.0,37,70,0,492,1,0
1.0,40,50,0,492,0,0
1.0,40,32,0,492,0,0
1.0,70,64,0,492,1,0
1.0,60,61,0,492,1,0
1.0,55,60,1,492,1,0
1.0,73,58,0,492,1,0
1.0,66,70,0,492,1,0
1.0,55,40,1,492,0,0
1.0,70,55,0,492,1,0
1.0,60,73,0,492,1,0
1.0,74,53,0,492,1,0
1.0,60,39,0,492,1,1
1.0,60,68,0,492,1,0
1.0,44,61,0,492,1,0
1.0,65,25,0,492,1,0
1.0,60,30,0,492,0,0
1.0,74,58,0,492,1,0
1.0,55,60,0,492,1,0
1.0,55,38,0,492,1,0
1.0,44,50,0,492,0,0
1.0,55,65,0,492,1,0
0.5917808219178082,44,37,0,492,1,0
1.0,66,61,0,492,1,0
1.0,66,34,0,492,0,0
1.0,110,68,0,492,1,0
0.9561643835616438,33,67,0,492,0,0
1.0,40,33,0,492,1,0
1.0,33,27,0,492,1,0
0.5780821917808219,44,45,1,492,1,0
1.0,38,50,0,492,1,0
0.3287671232876712,55,53,0,492,1,0
1.0,40,62,0,492,1,0
0.9260273972602739,40,55,1,492,0,0
1.0,44,54,0,492,0,0
1.0,60,59,0,492,1,0
1.0,44,46,0,492,1,0
1.0,40,59,0,492,1,0
1.0,40,40,0,492,1,0
1.0,41,66,0,492,1,0
1.0,55,55,0,492,1,0
1.0,55,46,0,492,1,0
1.0,60,26,0,492,1,0
1.0,50,27,1,492,1,0
0.6191780821917808,66,46,0,492,1,0
1.0,85,72,0,492,1,0
1.0,85,66,0,492,1,0
1.0,85,29,0,492,0,0
1.0,37,85,0,492,1,0
1.0,94,42,0,492,1,0
0.589041095890411,68,36,1,492,1,0
0.6520547945205479,80,59,1,492,0,0
0.1726027397260274,33,66,0,492,1,0
0.32602739726027397,83,75,0,492,0,0
1.0,47,21,0,492,0,0
1.0,44,37,1,492,1,1
1.0,47,69,1,492,1,0
1.0,93,62,0,492,1,0
0.8876712328767123,55,49,0,492,1,0
1.0,81,41,0,492,1,1
1.0,51,35,1,492,1,0
1.0,51,39,1,492,1,0
1.0,54,53,0,492,1,0
1.0,63,76,1,492,1,0
1.0,40,65,1,492,1,0
1.0,47,49,1,492,0,0
1.0,65,34,1,492,1,0
1.0,65,38,1,492,1,0
0.3150684931506849,34,34,0,492,1,0
1.0,43,67,0,492,1,0
1.0,47,41,1,492,1,0
0.4986301369863014,34,38,0,492,1,0
1.0,40,35,0,492,0,0
1.0,34,35,0,492,0,0
1.0,30,35,0,492,0,0
1.0,43,33,0,492,0,0
1.0,43,33,0,492,1,1
1.0,83,44,0,492,1,0
1.0,53,52,1,492,1,0
1.0,51,34,1,492,1,0
1.0,61,76,1,492,1,0
1.0,69,33,0,492,1,0
0.6712328767123288,44,36,0,492,1,0
1.0,99,35,0,492,0,0
1.0,43,54,0,492,0,0
1.0,69,44,0,492,1,0
1.0,84,37,0,492,1,0
1.0,57,39,0,492,1,0
1.0,101,33,0,492,1,0
1.0,57,34,0,492,1,0
1.0,49,27,0,492,0,0
1.0,43,28,0,492,1,1
1.0,43,61,0,492,1,0
1.0,108,53,0,492,1,0
1.0,43,33,0,492,0,0
1.0,43,48,0,492,1,0
1.0,52,56,0,492,1,0
1.0,101,55,0,492,1,0
1.0,46,53,1,492,1,0
1.0,65,43,1,492,1,0
1.0,74,41,0,492,1,0
1.0,74,53,0,492,1,0
1.0,47,41,1,492,1,0
0.8328767123287671,77,55,0,492,1,0
1.0,50,26,1,492,1,0
1.0,65,66,0,492,1,0
1.0,206,58,0,492,1,1
1.0,27,47,0,492,0,0
0.7917808219178082,27,48,0,492,1,1
1.0,68,40,0,492,0,0
1.0,39,49,0,492,1,0
1.0,54,32,1,492,1,1
1.0,70,33,0,492,1,0
0.2465753424657534,65,77,0,492,1,0
1.0,55,73,0,492,1,0
1.0,55,65,0,492,1,0
1.0,55,66,0,492,1,0
1.0,55,59,0,492,1,0
1.0,55,32,0,492,1,0
1.0,55,35,0,492,1,0
1.0,55,53,0,492,1,0
1.0,47,52,1,492,1,0
0.7232876712328767,55,45,0,492,1,1
1.0,34,76,0,492,1,0
1.0,33,62,0,492,1,0
1.0,55,80,0,492,0,0
1.0,55,65,0,492,1,0
1.0,40,60,0,492,1,0
1.0,48,62,0,492,1,0
0.7808219178082192,44,33,0,492,1,1
1.0,43,64,0,492,1,0
1.0,150,66,0,492,1,1
1.0,114,37,0,492,1,0
1.0,47,55,0,492,0,0
1.0,78,49,0,492,1,0
1.0,66,57,0,492,1,0
1.0,105,67,0,492,1,0
1.0,47,55,1,492,1,0
1.0,40,84,0,492,1,0
1.0,40,55,0,492,0,0
1.0,44,70,0,492,1,0
1.0,66,40,0,492,0,0
1.0,55,59,0,492,0,0
1.0,40,48,1,492,0,0
1.0,40,34,0,492,0,0
0.043835616438356165,40,54,0,492,0,0
1.0,40,54,1,492,1,0
1.0,66,34,1,492,1,0
1.0,40,47,1,492,1,0
0.15342465753424658,40,57,1,492,1,0
1.0,40,36,1,492,1,0
1.0,55,43,1,492,1,0
1.0,55,51,0,492,0,0
1.0,66,36,1,492,0,0
0.7753424657534247,47,51,1,492,1,0
0.6794520547945205,87,26,1,492,0,0
1.0,50,56,0,492,0,0
1.0,53,52,0,492,1,0
1.0,55,26,1,492,1,0
1.0,85,50,0,492,0,0
0.11506849315068493,29,70,0,492,0,0
1.0,33,58,0,492,1,0
1.0,40,27,0,492,0,0
1.0,40,62,0,492,1,0
1.0,33,26,0,492,0,0
1.0,88,51,0,2262,1,0
1.0,65,25,0,2262,1,0
1.0,71,71,0,2262,1,0
1.0,127,53,0,2262,1,1
1.0,103,44,0,2262,0,0
1.0,33,24,0,2262,1,0
1.0,101,35,0,2262,1,1
1.0,74,47,1,2262,1,0
1.0,85,50,0,2262,1,0
1.0,85,56,0,2262,1,0
1.0,55,54,1,2262,0,0
1.0,40,48,1,2262,0,0
1.0,66,70,0,2262,1,0
1.0,55,69,0,2262,1,0
1.0,66,41,0,2262,1,0
1.0,66,33,0,2262,1,0
1.0,55,25,1,2262,1,1
1.0,50,35,1,2262,0,0
1.0,75,27,0,2262,1,1
1.0,66,32,1,2262,1,0
1.0,83,36,0,2262,1,0
1.0,110,59,0,2262,1,0
1.0,66,45,0,2262,1,0
1.0,92,22,0,2262,1,0
0.3287671232876712,19,30,0,2262,1,0
0.34794520547945207,19,43,0,2262,1,0
0.6986301369863014,44,31,0,2262,0,0
0.810958904109589,33,53,0,2262,1,0
1.0,33,43,0,2262,1,0
1.0,48,51,1,2262,0,0
1.0,67,53,1,2262,1,1
0.26301369863013696,48,30,1,2262,1,0
1.0,68,75,1,2262,1,0
1.0,52,67,0,2262,1,0
1.0,51,42,0,2262,1,0
0.4273972602739726,48,34,1,2262,1,0
1.0,70,34,0,2262,1,0
1.0,66,31,1,2262,1,1
1.0,66,31,0,2262,1,0
1.0,44,61,0,2262,1,0
1.0,74,65,0,2262,1,1
1.0,90,49,0,2262,1,0
1.0,80,61,1,2262,1,0
1.0,84,68,0,2262,1,0
1.0,78,75,0,2262,1,0
1.0,44,63,1,2262,0,0
1.0,55,60,0,2262,0,0
1.0,55,44,0,2262,1,0
1.0,25,35,0,2262,0,0
1.0,25,36,0,2262,0,0
1.0,44,33,1,2262,0,0
0.2191780821917808,43,84,0,2262,1,0
1.0,36,80,0,2262,1,0
1.0,29,68,0,2262,1,0
1.0,32,46,0,2262,0,0
1.0,88,41,0,2262,1,0
1.0,87,55,0,2262,1,0
1.0,43,36,1,2262,1,0
1.0,43,35,1,2262,1,0
1.0,65,67,0,2262,1,0
1.0,65,74,0,2262,1,0
1.0,43,65,1,2262,1,0
1.0,43,33,1,2262,0,0
1.0,53,67,0,2262,1,0
1.0,44,62,0,2262,1,0
1.0,51,78,0,2262,0,0
1.0,43,43,0,2262,1,0
1.0,65,43,0,2262,1,0
1.0,66,32,0,2262,1,1
1.0,43,28,1,2262,1,0
1.0,66,29,1,2262,1,0
0.0410958904109589,48,24,1,2262,0,0
1.0,54,67,0,2262,1,0
1.0,58,38,0,2262,1,0
1.0,55,27,1,2262,1,0
1.0,54,36,0,2262,0,0
1.0,54,67,0,2262,1,0
1.0,84,55,0,2262,1,0
1.0,66,70,0,2262,0,1
0.1643835616438356,44,33,0,2262,0,0
1.0,104,53,0,2262,1,0
1.0,53,76,0,2262,1,1
1.0,53,28,0,2262,1,0
1.0,50,35,0,2262,1,0
1.0,44,59,0,2262,1,0
0.043835616438356165,55,86,0,2262,0,0
1.0,51,68,0,2262,1,0
1.0,50,74,0,2262,0,0
1.0,54,76,0,2262,1,0
1.0,50,56,0,2262,1,0
1.0,77,61,0,2262,1,0
1.0,47,61,1,2262,1,0
1.0,47,41,0,2262,1,0
1.0,59,69,0,2262,1,0
1.0,55,35,1,2262,1,0
1.0,90,42,0,2262,0,1
1.0,115,60,0,2262,1,0
1.0,55,71,0,2262,1,0
1.0,66,48,1,2262,1,0
1.0,43,39,1,2262,0,0
1.0,55,61,0,2262,0,0
1.0,66,67,1,2262,1,0
1.0,101,74,0,2262,1,0
1.0,55,41,0,2262,0,1
1.0,44,56,0,2262,1,0
1.0,60,58,0,2262,1,0
1.0,44,44,0,2262,1,0
1.0,59,67,0,2262,0,0
1.0,55,56,1,2262,1,0
1.0,40,42,0,2262,1,0
1.0,75,72,0,2262,1,0
1.0,60,45,0,2262,1,0
1.0,74,51,0,2262,1,0
1.0,66,69,0,2262,1,0
1.0,85,43,0,2262,0,0
1.0,95,83,0,2262,1,0
1.0,77,39,0,2262,1,0
